subscription_id,customer_id,plan_id,start_date
204098,7050,106380,2024-08-15
204099,4705,103108,2024-03-17
204100,4874,103401,2024-03-13
204101,5734,103195,2023-03-28
204102,10778,105018,2025-01-26
204103,5163,109768,2025-03-22
204104,4587,106109,2024-03-06
204105,9043,101923,2024-01-12
204106,520,108898,2024-08-20
204107,5237,101784,2023-10-28
204108,6251,103813,2025-03-19
204109,10701,101767,2024-06-30
204110,7336,109021,2024-08-15
204111,7847,106732,2025-03-10
204112,3740,103930,2024-11-20
204113,760,102110,2023-07-23
204114,129,104608,2023-06-09
204115,3444,103944,2025-04-12
204116,3638,108490,2024-06-21
204117,10345,103921,2023-04-17
204118,10837,109339,2024-01-31
204119,67,102379,2023-11-29
204120,444,102516,2024-05-22
204121,265,104236,2023-01-06
204122,398,105085,2023-09-09
204123,8951,107136,2024-01-24
204124,7025,108440,2023-11-07
204125,7657,100658,2025-04-11
204126,8187,102504,2024-02-03
204127,702,102625,2024-04-20
204128,5153,107810,2025-01-21
204129,8295,109929,2024-03-04
204130,6990,103319,2024-02-28
204131,8249,100475,2024-01-01
204132,3362,107955,2023-07-18
204133,8683,100949,2025-05-13
204134,9090,108616,2023-05-31
204135,3298,103112,2025-05-24
204136,708,109245,2024-04-16
204137,485,101530,2024-09-15
204138,9516,108881,2023-06-23
204139,4827,107605,2024-05-26
204140,826,107647,2024-01-06
204141,1627,108580,2024-12-10
204142,6491,102271,2023-04-17
204143,53,109232,2024-06-03
204144,10818,106784,2025-05-09
204145,3083,106616,2024-04-16
204146,8641,102849,2024-06-01
204147,10632,101115,2025-06-19
204148,6941,108921,2024-08-10
204149,6345,100185,2023-01-15
204150,6200,106537,2025-05-24
204151,8261,108579,2023-03-06
204152,2616,107969,2024-08-25
204153,770,105105,2025-01-14
204154,2678,106054,2023-06-25
204155,8918,104363,2024-01-22
204156,5285,108251,2023-01-24
204157,6919,108945,2025-03-05
204158,1231,107367,2024-09-03
204159,2199,102569,2024-10-08
204160,4678,101653,2024-11-12
204161,10014,109989,2025-03-16
204162,7477,109905,2024-03-29
204163,138,103555,2023-05-07
204164,677,109136,2023-03-05
204165,8703,103476,2023-09-28
204166,9155,100072,2024-09-24
204167,8947,105665,2025-01-12
204168,4235,104218,2024-06-27
204169,7472,109028,2024-08-10
204170,730,104452,2024-06-30
204171,4042,103153,2023-09-19
204172,6824,105216,2024-07-06
204173,6180,107502,2025-01-23
204174,10395,102220,2024-02-01
204175,982,102995,2023-04-13
204176,3548,101151,2024-11-17
204177,8264,100485,2024-03-08
204178,11522,106923,2025-02-04
204179,11914,106800,2023-11-01
204180,920,105246,2024-10-17
204181,9927,109470,2024-05-02
204182,10411,104976,2023-08-16
204183,10492,100399,2024-06-27
204184,8171,109106,2023-01-09
204185,11514,103468,2024-03-31
204186,8586,102835,2024-10-19
204187,5480,103952,2024-03-25
204188,1752,102077,2024-03-04
204189,8617,108643,2024-05-23
204190,379,104708,2023-03-24
204191,5467,105244,2024-05-13
204192,8856,101613,2023-08-29
204193,10351,107203,2023-07-25
204194,11705,101276,2023-10-18
204195,2738,101957,2025-05-10
204196,7832,105542,2024-02-02
204197,2254,104426,2024-05-07
204198,9736,109868,2023-10-10
204199,11840,104130,2023-09-10
204200,3218,101823,2024-05-23
204201,8924,102606,2024-04-05
204202,3704,100640,2023-12-27
204203,10638,107825,2024-02-23
204204,7123,102210,2023-02-02
204205,8649,105062,2025-04-24
204206,230,107218,2024-06-17
204207,4494,106570,2023-09-17
204208,223,101884,2023-12-07
204209,7246,107357,2023-10-29
204210,6657,106328,2023-05-23
204211,1915,109829,2024-09-21
204212,11436,107960,2024-06-07
204213,10850,105188,2025-05-12
204214,7004,105619,2024-10-08
204215,2052,105179,2023-12-18
204216,10879,104927,2023-06-03
204217,4311,105474,2024-07-29
204218,6913,106585,2024-04-10
204219,2860,109997,2023-07-02
204220,9381,109947,2023-02-26
204221,7590,102655,2023-05-19
204222,11774,106882,2024-04-28
204223,10091,104446,2023-02-14
204224,7102,100385,2023-04-12
204225,5152,104257,2023-04-17
204226,3731,108467,2023-06-17
204227,7181,103824,2024-07-24
204228,6671,108808,2024-06-22
204229,3583,103877,2024-09-22
204230,2212,103325,2025-05-04
204231,8789,109926,2024-06-21
204232,6395,102259,2023-06-08
204233,5868,104144,2024-03-09
204234,10637,108209,2025-01-27
204235,6903,103060,2024-07-30
204236,6755,107058,2023-03-30
204237,990,103714,2024-01-05
204238,6578,106111,2024-05-24
204239,4403,109088,2023-02-23
204240,9168,105115,2023-07-25
204241,8039,101298,2024-12-23
204242,5004,109497,2023-06-14
204243,6725,102387,2024-05-07
204244,3799,105991,2023-01-05
204245,10610,106534,2023-02-02
204246,857,101265,2023-06-02
204247,7012,106760,2025-06-01
204248,4676,106396,2024-10-13
204249,596,109593,2025-03-29
204250,7110,101237,2023-10-19
204251,9911,100595,2024-08-03
204252,1370,100105,2023-02-18
204253,9787,101743,2024-03-16
204254,6427,105827,2025-05-04
204255,10912,109714,2025-06-12
204256,5294,105062,2023-12-14
204257,5096,104074,2023-02-09
204258,896,101575,2024-04-30
204259,8503,104404,2025-05-24
204260,6556,102135,2024-11-01
204261,8044,104885,2025-06-01
204262,10663,102561,2025-04-03
204263,70,105158,2023-07-05
204264,11700,102139,2023-12-15
204265,10899,109010,2024-08-07
204266,8298,107500,2024-12-03
204267,3236,100926,2024-05-26
204268,3249,102587,2023-04-22
204269,6745,106502,2024-01-18
204270,6552,109332,2023-04-19
204271,752,107331,2023-03-02
204272,10277,108720,2024-11-26
204273,10942,106620,2025-02-08
204274,1077,101933,2025-04-13
204275,8105,101528,2023-08-07
204276,10961,104143,2023-01-01
204277,10475,102406,2024-01-02
204278,550,100368,2024-02-21
204279,4420,102886,2023-06-01
204280,7511,106890,2025-03-18
204281,4215,104018,2023-11-14
204282,9426,105024,2025-02-20
204283,11002,106782,2023-12-13
204284,2297,107063,2024-11-20
204285,11237,105835,2023-03-04
204286,5241,103154,2023-10-19
204287,8178,108034,2024-11-19
204288,4316,101304,2023-03-25
204289,6738,100244,2023-06-10
204290,8329,106128,2024-12-18
204291,9389,105774,2023-07-16
204292,11749,109002,2024-07-04
204293,11816,108168,2023-12-18
204294,5885,109823,2024-10-16
204295,9191,108087,2023-11-21
204296,9237,103069,2023-03-02
204297,4266,101143,2024-11-20
204298,5641,105295,2023-06-17
204299,8674,102699,2025-02-20
204300,3743,100815,2025-04-05
204301,1622,106544,2023-10-08
204302,11937,103785,2023-01-21
204303,10795,104033,2024-10-04
204304,2194,109882,2024-05-21
204305,7504,104576,2023-10-29
204306,10541,104707,2023-08-21
204307,3734,102384,2024-08-30
204308,11506,105065,2023-12-20
204309,11127,107481,2024-06-21
204310,7022,108174,2024-12-10
204311,10544,104627,2025-06-18
204312,11590,100882,2023-10-30
204313,7741,107446,2023-05-13
204314,4290,106445,2025-01-06
204315,4489,107878,2023-06-03
204316,8355,103459,2024-11-08
204317,4847,101684,2024-07-30
204318,167,106719,2024-04-06
204319,10287,101221,2023-01-23
204320,528,109773,2024-08-09
204321,7247,109160,2023-10-26
204322,4778,102847,2024-09-20
204323,8321,102705,2024-08-15
204324,9338,104058,2023-03-09
204325,6214,104255,2023-05-15
204326,1985,102109,2024-05-29
204327,2075,106942,2023-12-31
204328,8290,105713,2024-09-10
204329,7698,100825,2025-06-06
204330,2949,104657,2024-06-12
204331,9702,101171,2023-01-02
204332,5610,105960,2024-04-25
204333,9237,109388,2024-08-04
204334,1452,105926,2025-02-24
204335,8664,104277,2023-08-23
204336,4334,105747,2024-01-23
204337,5739,101917,2024-10-28
204338,2415,103653,2023-10-21
204339,3352,104346,2023-10-09
204340,916,107658,2024-12-09
204341,440,108424,2025-03-01
204342,330,106790,2025-05-23
204343,10688,103547,2023-03-14
204344,3922,109682,2023-12-03
204345,10000,104792,2023-09-02
204346,5287,107370,2024-07-06
204347,10745,104416,2025-05-27
204348,5344,100337,2025-01-30
204349,7743,103429,2024-12-08
204350,11932,102024,2023-06-09
204351,8570,102680,2023-03-17
204352,10440,101651,2025-03-24
204353,1170,102990,2024-02-07
204354,5056,102494,2023-04-07
204355,10814,108371,2023-03-22
204356,5233,104195,2023-09-26
204357,8123,109071,2024-06-01
204358,9563,103563,2025-02-24
204359,7609,107467,2023-02-23
204360,7989,100955,2024-01-14
204361,464,107274,2023-01-26
204362,10187,106079,2024-10-22
204363,11822,100328,2024-10-15
204364,6590,102133,2024-01-30
204365,10957,103561,2023-07-09
204366,7271,106631,2023-07-03
204367,4184,103313,2023-05-14
204368,7003,105484,2024-04-08
204369,2506,100055,2025-02-26
204370,8127,109935,2024-06-21
204371,862,104184,2025-01-26
204372,8046,100657,2024-05-07
204373,8412,103959,2024-03-27
204374,9901,108473,2024-05-25
204375,8105,105388,2023-06-16
204376,11475,103127,2024-09-27
204377,9649,107122,2025-05-05
204378,3198,106371,2024-08-02
204379,1784,108507,2023-11-04
204380,5931,104541,2023-10-02
204381,1764,109605,2024-07-12
204382,11037,103679,2024-06-03
204383,5937,107412,2025-01-05
204384,9318,102517,2024-06-23
204385,2713,106550,2025-04-07
204386,2406,109908,2023-01-19
204387,1649,106872,2025-04-02
204388,5766,101715,2023-11-20
204389,9885,109459,2023-11-18
204390,2719,107892,2023-10-18
204391,7313,108903,2025-05-01
204392,8096,101620,2024-01-05
204393,10532,105432,2025-01-22
204394,3669,103164,2023-07-29
204395,1158,107307,2024-08-10
204396,3731,101168,2025-03-23
204397,10898,103493,2024-10-18
204398,4895,108112,2023-12-04
204399,6274,101042,2024-09-23
204400,6931,101553,2025-05-29
204401,7616,106218,2024-01-05
204402,10330,100829,2023-05-26
204403,1845,100335,2025-04-01
204404,335,100711,2023-06-25
204405,8171,108657,2024-03-10
204406,5042,109226,2024-01-01
204407,8550,107604,2023-02-27
204408,82,105752,2023-05-04
204409,10429,102052,2023-11-30
204410,3725,108401,2024-10-29
204411,876,106911,2023-07-17
204412,1566,100046,2023-12-05
204413,3536,108126,2025-05-04
204414,6277,109799,2023-08-02
204415,2796,109115,2024-04-23
204416,10383,109430,2025-04-27
204417,11202,102749,2024-12-26
204418,8159,104702,2024-11-22
204419,6305,103069,2023-07-03
204420,6476,108448,2024-11-23
204421,10011,107795,2023-11-21
204422,3186,101456,2023-03-20
204423,5701,102680,2024-11-15
204424,4263,103382,2024-07-05
204425,8061,102196,2025-05-29
204426,10754,100431,2024-03-31
204427,5328,107309,2024-09-09
204428,3160,101590,2023-11-14
204429,10667,104912,2023-09-15
204430,10718,109974,2023-10-02
204431,1885,109728,2024-12-24
204432,9249,106154,2024-11-06
204433,4427,105171,2024-11-25
204434,9416,106298,2023-06-30
204435,10371,104305,2024-11-16
204436,3318,109059,2023-10-12
204437,104,109416,2025-01-03
204438,2312,108080,2024-04-02
204439,10893,101220,2025-05-14
204440,5813,107381,2025-05-24
204441,3745,106784,2024-06-24
204442,5430,100091,2024-10-24
204443,7286,100964,2023-11-25
204444,11042,101800,2024-07-08
204445,2557,105728,2023-04-01
204446,10590,101943,2025-03-20
204447,501,103138,2023-04-02
204448,10700,108705,2024-03-20
204449,7421,102140,2023-01-20
204450,7813,105819,2024-08-15
204451,1728,104488,2023-10-12
204452,6116,106788,2024-03-15
204453,1265,106688,2025-04-05
204454,6594,107523,2024-12-03
204455,6168,100157,2023-04-05
204456,11796,105455,2023-02-25
204457,11738,104429,2023-08-29
204458,4459,100025,2025-02-26
204459,1330,100017,2023-07-09
204460,6426,106096,2023-12-17
204461,7432,106202,2024-12-12
204462,4983,107561,2024-01-15
204463,6870,106469,2024-01-07
204464,7504,103156,2025-01-12
204465,2282,109633,2024-10-20
204466,7809,107860,2023-11-05
204467,1370,100962,2023-12-12
204468,45,107098,2024-06-16
204469,5316,100345,2025-03-22
204470,11904,102489,2023-09-05
204471,3993,100894,2024-09-18
204472,4866,106984,2025-02-18
204473,11513,103045,2023-05-01
204474,5090,107951,2024-10-13
204475,384,106852,2025-05-07
204476,1601,106148,2025-05-03
204477,5480,103610,2025-05-20
204478,7584,103601,2025-05-06
204479,208,105276,2023-07-28
204480,4856,102702,2024-07-10
204481,9772,100002,2024-05-17
204482,11622,108654,2023-03-13
204483,10403,106847,2023-06-02
204484,9483,103317,2023-03-05
204485,9430,106191,2023-04-25
204486,5761,100921,2024-05-05
204487,1828,100828,2024-03-18
204488,6523,101995,2024-02-11
204489,9895,100895,2023-08-14
204490,7102,107531,2023-03-01
204491,5434,109441,2023-03-02
204492,4411,101941,2023-05-03
204493,7539,109407,2024-10-17
204494,11159,107689,2024-03-29
204495,9975,107058,2024-11-21
204496,3322,101703,2024-08-31
204497,9425,104671,2024-02-27
204498,7261,100529,2024-08-04
204499,10190,106345,2024-11-20
204500,798,109004,2024-04-17
204501,4443,106885,2025-04-27
204502,1135,102437,2023-06-03
204503,9914,108377,2023-08-13
204504,302,108407,2024-11-16
204505,8030,108865,2024-06-13
204506,5095,107686,2024-04-08
204507,9228,108834,2024-06-04
204508,8270,102509,2023-09-20
204509,3552,107460,2023-12-23
204510,10187,106608,2024-06-27
204511,6418,108813,2024-12-04
204512,7059,102900,2024-04-02
204513,4156,108229,2023-07-11
204514,11404,103840,2023-01-13
204515,586,109337,2024-12-31
204516,7214,101062,2023-11-29
204517,4217,107998,2025-04-13
204518,5456,109674,2023-12-30
204519,262,101895,2025-04-11
204520,3186,103541,2024-01-29
204521,7411,102481,2025-01-14
204522,10779,101440,2023-03-09
204523,5367,106257,2024-04-01
204524,11992,108551,2023-03-09
204525,4539,100292,2024-07-02
204526,2612,108761,2023-07-06
204527,4814,106648,2023-11-12
204528,9980,101951,2024-10-18
204529,3932,107363,2023-03-23
204530,6884,105343,2023-02-27
204531,9305,104564,2024-11-17
204532,10484,102748,2024-11-10
204533,3550,101734,2024-01-18
204534,9340,106690,2024-10-16
204535,3864,107688,2024-07-05
204536,1406,103649,2023-05-01
204537,10710,101028,2024-01-09
204538,1741,108400,2025-01-14
204539,1222,103954,2024-01-26
204540,9507,100384,2023-01-27
204541,4519,107211,2024-08-31
204542,790,104979,2024-03-18
204543,5002,104611,2024-09-04
204544,4289,100983,2025-02-27
204545,5688,108952,2023-03-08
204546,5384,101610,2024-09-11
204547,3650,104178,2023-06-09
204548,8103,109171,2024-08-01
204549,1526,101191,2024-09-29
204550,11235,102631,2024-03-20
204551,8764,109774,2023-02-25
204552,346,108201,2025-05-14
204553,6979,100819,2024-10-17
204554,6927,108563,2023-03-16
204555,4776,105052,2025-05-30
204556,1323,107028,2024-10-16
204557,6991,106370,2023-04-09
204558,1685,107814,2025-02-16
204559,7645,102493,2025-05-05
204560,9984,104560,2023-06-17
204561,33,106705,2025-06-05
204562,7681,100822,2024-07-24
204563,489,105609,2025-01-28
204564,8502,105647,2024-07-21
204565,2517,104590,2024-11-25
204566,191,104178,2024-09-30
204567,10610,107859,2024-05-11
204568,11661,109657,2024-12-20
204569,5281,107933,2023-06-30
204570,4668,100111,2023-02-04
204571,3777,100963,2023-07-22
204572,1369,105989,2023-03-08
204573,8519,106777,2023-04-05
204574,7329,105695,2024-08-26
204575,9149,109976,2024-03-21
204576,2918,102496,2024-12-03
204577,5081,104977,2024-10-10
204578,7672,106871,2023-09-28
204579,10573,101648,2024-09-16
204580,4432,109664,2025-05-13
204581,5673,108292,2023-08-05
204582,2968,105946,2023-03-19
204583,9816,109382,2023-02-08
204584,1356,100165,2023-05-20
204585,6612,103808,2023-08-06
204586,4299,102194,2023-05-29
204587,7260,107968,2024-12-15
204588,7758,100899,2024-06-28
204589,5364,109458,2023-11-10
204590,11125,102711,2024-03-08
204591,8293,102824,2023-08-29
204592,10109,105905,2025-01-29
204593,6075,104325,2023-07-23
204594,11373,104559,2023-09-20
204595,8819,102980,2023-04-04
204596,3950,108563,2024-10-10
204597,69,101921,2023-05-04
204598,5134,105553,2024-05-03
204599,6643,109864,2023-10-11
204600,1633,106073,2025-06-09
204601,1682,103453,2024-09-29
204602,8941,105940,2024-01-13
204603,4071,102574,2023-07-29
204604,7710,105925,2023-01-15
204605,8262,103535,2024-09-16
204606,8110,103969,2023-05-01
204607,7584,105237,2023-06-20
204608,5240,102452,2024-11-28
204609,11754,103611,2023-05-31
204610,4568,103846,2023-09-15
204611,11447,102372,2023-04-09
204612,3351,109322,2023-12-24
204613,7907,109439,2024-03-18
204614,5340,107163,2023-06-19
204615,9040,100107,2024-05-17
204616,3233,103649,2024-01-18
204617,312,100202,2024-03-06
204618,11624,104244,2025-05-27
204619,11318,105337,2025-02-28
204620,5343,108573,2023-02-15
204621,4995,108496,2023-06-24
204622,10046,104795,2023-02-12
204623,7797,108865,2023-06-13
204624,8510,106211,2023-07-11
204625,5986,105691,2024-06-18
204626,7221,102945,2024-08-13
204627,3102,107403,2023-01-24
204628,7009,102577,2024-10-07
204629,10483,105918,2025-06-08
204630,8301,107587,2025-01-11
204631,3565,106235,2023-01-20
204632,8579,100992,2024-01-12
204633,5769,108823,2023-05-17
204634,11083,102227,2024-03-04
204635,2353,103324,2024-12-24
204636,10886,101355,2024-02-23
204637,7540,106116,2025-05-19
204638,330,101041,2023-03-28
204639,6064,103244,2025-05-20
204640,2223,107361,2025-02-04
204641,401,103524,2025-05-05
204642,4928,101564,2025-04-29
204643,4680,107272,2024-05-03
204644,5530,106222,2025-05-21
204645,11436,108927,2024-06-05
204646,11414,106905,2023-08-05
204647,7989,101471,2023-08-31
204648,7203,109669,2024-08-24
204649,8801,107743,2023-01-09
204650,8602,100509,2025-06-01
204651,11310,105453,2023-09-12
204652,8289,103020,2024-07-06
204653,9558,109024,2025-01-26
204654,1233,102881,2024-12-22
204655,2459,103654,2024-11-05
204656,10023,106396,2025-03-31
204657,5409,107421,2024-12-05
204658,5960,103200,2025-02-16
204659,10571,107975,2025-03-22
204660,6373,104421,2025-04-05
204661,4722,105443,2023-04-27
204662,2598,105369,2024-01-28
204663,2535,102770,2023-06-06
204664,198,108875,2025-06-16
204665,10762,103368,2025-03-14
204666,4598,106683,2025-05-01
204667,4201,104405,2025-03-30
204668,2155,109636,2024-08-02
