call_id,customer_id,call_date,duration_minutes,call_type
304924,8944,2025-05-08,9,international
304925,8864,2024-10-26,12,roaming
304926,4021,2025-03-05,43,international
304927,5626,2023-05-29,26,local
304928,7534,2023-07-30,16,roaming
304929,968,2025-05-18,25,local
304930,8116,2024-05-05,40,roaming
304931,8397,2024-07-31,3,international
304932,3422,2024-07-01,45,local
304933,868,2023-01-11,26,local
304934,1764,2023-01-03,21,roaming
304935,10360,2025-01-25,53,international
304936,458,2024-04-17,51,international
304937,2039,2023-09-19,1,roaming
304938,4307,2024-06-10,28,roaming
304939,7660,2023-04-26,56,roaming
304940,7106,2024-09-02,4,international
304941,3956,2025-05-27,15,roaming
304942,2396,2025-03-30,7,local
304943,9834,2023-07-06,4,local
304944,10178,2023-04-21,8,international
304945,9879,2025-01-08,34,roaming
304946,2260,2023-04-30,44,international
304947,9090,2023-12-24,57,local
304948,9404,2024-06-07,54,roaming
304949,4579,2024-04-18,40,local
304950,10059,2024-06-17,54,roaming
304951,3601,2024-11-18,25,international
304952,6405,2024-09-08,1,roaming
304953,6906,2024-10-11,8,local
304954,10047,2024-03-13,3,local
304955,3834,2024-06-16,47,local
304956,2419,2024-11-30,55,local
304957,9056,2024-10-08,46,local
304958,2994,2023-09-03,24,local
304959,7510,2023-11-21,21,roaming
304960,8140,2023-05-20,30,roaming
304961,609,2023-12-08,40,local
304962,10450,2023-11-21,2,roaming
304963,1060,2024-07-10,55,roaming
304964,8770,2024-03-30,10,local
304965,6705,2024-09-23,26,international
304966,7231,2024-05-23,26,international
304967,11922,2025-02-28,57,international
304968,8959,2025-03-11,33,international
304969,2013,2023-07-14,55,local
304970,8395,2024-10-03,17,roaming
304971,3456,2024-09-09,32,local
304972,25,2023-02-10,26,roaming
304973,6966,2023-08-06,9,roaming
304974,5483,2024-03-13,33,roaming
304975,8862,2024-01-20,23,international
304976,5081,2024-05-28,50,roaming
304977,3972,2024-02-15,30,roaming
304978,300,2024-03-17,48,local
304979,9295,2024-12-18,55,roaming
304980,8099,2024-01-02,1,local
304981,3567,2024-06-20,5,roaming
304982,4896,2024-10-25,4,international
304983,3359,2025-06-15,36,roaming
304984,41,2023-04-01,23,local
304985,1149,2023-12-28,59,local
304986,171,2025-02-09,24,roaming
304987,8731,2023-08-04,24,roaming
304988,3117,2023-11-06,45,roaming
304989,5257,2024-10-30,58,roaming
304990,4806,2025-03-15,12,international
304991,5380,2024-02-12,5,international
304992,1037,2025-01-22,29,roaming
304993,4942,2023-08-12,57,international
304994,6390,2023-01-29,7,roaming
304995,3248,2023-07-11,50,international
304996,7829,2024-11-26,37,roaming
304997,1927,2024-12-18,25,roaming
304998,5818,2024-12-13,43,local
304999,10563,2025-04-15,24,local
305000,4277,2024-11-21,47,international
305001,9720,2023-07-14,49,roaming
305002,7006,2023-02-22,17,roaming
305003,3011,2023-12-02,37,roaming
305004,350,2023-09-22,48,roaming
305005,11063,2024-12-28,1,local
305006,10067,2023-09-05,59,roaming
305007,5125,2025-01-14,52,roaming
305008,9413,2024-06-05,6,roaming
305009,8339,2025-01-15,19,local
305010,11718,2023-07-10,18,international
305011,5932,2024-05-23,46,international
305012,3836,2023-11-16,42,local
305013,5161,2024-08-28,23,roaming
305014,1237,2023-06-11,10,roaming
305015,6602,2025-02-15,38,international
305016,2333,2024-08-21,49,roaming
305017,3640,2025-06-14,48,roaming
305018,10322,2024-05-28,11,local
305019,807,2024-03-21,10,roaming
305020,6256,2024-07-19,51,international
305021,2222,2023-04-11,44,local
305022,650,2024-12-21,30,local
305023,5509,2024-09-02,3,local
305024,3315,2023-07-07,47,roaming
305025,5771,2025-05-19,58,international
305026,374,2024-10-23,49,international
305027,4703,2025-03-28,55,local
305028,4252,2024-06-05,10,local
305029,4575,2025-02-12,14,local
305030,3003,2023-12-14,40,international
305031,8263,2024-06-18,36,international
305032,5340,2024-03-30,14,roaming
305033,3607,2024-09-12,32,international
305034,2757,2024-10-17,26,local
305035,8906,2024-01-03,23,local
305036,2221,2024-11-10,26,local
305037,6140,2025-03-22,55,roaming
305038,10023,2023-04-23,18,roaming
305039,3893,2025-05-12,50,international
305040,3568,2025-03-19,37,international
305041,9754,2025-04-02,21,international
305042,9865,2025-05-10,8,international
305043,2649,2023-01-15,31,local
305044,4052,2024-03-21,45,international
305045,10131,2024-07-24,53,roaming
305046,9830,2025-03-11,14,international
305047,3175,2024-02-03,15,local
305048,1577,2023-12-20,58,roaming
305049,3002,2024-04-28,59,international
305050,3292,2024-04-24,19,roaming
305051,8886,2025-03-22,58,local
305052,2014,2024-06-28,20,international
305053,8951,2024-05-21,35,roaming
305054,277,2024-01-01,10,roaming
305055,1652,2024-07-09,55,international
305056,4742,2023-02-21,37,local
305057,1001,2025-05-20,11,international
305058,5268,2024-06-12,30,roaming
305059,2500,2023-11-28,56,international
305060,3262,2023-04-23,14,local
305061,2937,2023-06-10,56,local
305062,3794,2024-04-08,49,local
305063,10317,2023-12-21,20,local
305064,5988,2024-10-17,15,local
305065,11245,2024-11-28,17,local
305066,1572,2024-03-03,18,roaming
305067,7540,2024-07-10,47,international
305068,10885,2023-03-04,53,roaming
305069,6822,2023-02-02,40,roaming
305070,3749,2023-07-22,32,local
305071,10165,2024-07-03,25,international
305072,8287,2023-11-24,5,local
305073,2141,2024-12-28,57,roaming
305074,1141,2025-04-12,47,international
305075,6566,2023-11-27,17,roaming
305076,1728,2024-07-31,52,roaming
305077,3369,2023-06-27,52,local
305078,363,2025-03-20,52,international
305079,1099,2023-12-28,11,roaming
305080,5186,2025-05-30,2,local
305081,9826,2025-04-10,6,international
305082,7903,2024-09-08,60,roaming
305083,11670,2024-03-28,37,international
305084,343,2025-05-17,20,international
305085,10483,2024-12-18,3,local
305086,6560,2023-07-07,9,international
305087,724,2023-03-19,60,international
305088,8085,2023-12-08,40,local
305089,7617,2024-12-03,19,roaming
305090,10568,2024-08-30,3,roaming
305091,2915,2023-07-23,55,roaming
305092,3622,2024-02-23,57,local
305093,11480,2023-11-12,42,international
305094,7944,2023-01-19,30,roaming
305095,10322,2023-01-20,27,international
305096,839,2025-01-14,23,international
305097,10105,2024-01-25,58,international
305098,2098,2024-04-28,14,roaming
305099,9134,2023-09-10,5,roaming
305100,1565,2023-06-13,47,international
305101,9710,2024-05-30,56,local
305102,2282,2025-04-15,6,roaming
305103,11573,2024-09-04,35,international
305104,140,2023-04-23,28,local
305105,11198,2023-10-26,44,international
305106,4402,2023-12-19,5,international
305107,9967,2024-02-26,6,local
305108,8003,2023-01-15,16,international
305109,485,2025-04-25,35,roaming
305110,4614,2024-09-12,31,roaming
305111,5296,2023-08-19,8,international
305112,11695,2023-02-15,52,local
305113,10248,2024-04-11,41,international
305114,3966,2024-07-30,16,roaming
305115,11698,2025-06-17,8,roaming
305116,1659,2024-12-01,48,international
305117,5774,2023-10-12,21,roaming
305118,4605,2024-07-06,2,international
305119,2206,2023-02-26,37,roaming
305120,5181,2025-03-28,9,roaming
305121,8105,2024-09-20,22,roaming
305122,10386,2025-04-18,26,local
305123,7360,2023-06-10,23,local
305124,9750,2023-07-14,13,roaming
305125,10908,2024-12-30,15,local
305126,2432,2023-02-21,52,international
305127,8961,2023-07-10,52,local
305128,219,2023-11-25,14,roaming
305129,4630,2023-12-11,51,local
305130,9105,2023-04-25,14,international
305131,9388,2024-04-24,33,international
305132,7323,2023-11-23,56,local
305133,3661,2023-05-29,25,international
305134,1407,2023-02-03,14,roaming
305135,2548,2023-04-26,8,roaming
305136,6765,2023-06-27,1,international
305137,706,2024-11-19,9,international
305138,5228,2023-03-09,16,local
305139,9238,2025-02-12,41,roaming
305140,10173,2024-02-06,53,local
305141,9978,2023-11-01,12,roaming
305142,6675,2023-10-25,42,roaming
305143,8163,2025-02-20,32,local
305144,7782,2023-01-21,14,international
305145,5535,2024-01-22,12,local
305146,5833,2024-01-03,22,local
305147,7947,2023-09-20,10,local
305148,6544,2024-08-06,60,local
305149,9572,2024-01-01,49,international
305150,5821,2025-04-17,37,international
305151,1879,2024-11-09,37,roaming
305152,251,2023-09-14,21,international
305153,9412,2023-02-20,28,international
305154,4933,2025-01-06,56,international
305155,8620,2025-01-30,54,local
305156,9977,2023-05-31,20,local
305157,10738,2024-09-21,33,roaming
305158,6343,2025-03-29,28,international
305159,1210,2025-06-12,43,local
305160,8653,2025-06-08,55,international
305161,942,2025-05-14,1,international
305162,4415,2024-09-19,50,roaming
305163,9949,2025-04-09,1,local
305164,6809,2023-04-04,36,local
305165,2505,2025-06-13,3,local
305166,1883,2024-01-18,24,international
305167,7613,2024-04-17,56,international
305168,3042,2023-04-28,57,international
305169,3202,2024-01-12,40,local
305170,10254,2023-09-20,47,international
305171,4935,2025-03-10,23,local
305172,7383,2024-03-20,21,international
305173,7480,2024-06-24,58,roaming
305174,9461,2023-04-10,52,international
305175,6086,2024-09-30,16,roaming
305176,8772,2024-08-21,30,international
305177,5941,2024-11-28,58,roaming
305178,1926,2025-06-02,20,local
305179,5229,2025-01-04,33,local
305180,8147,2025-01-31,19,local
305181,2600,2023-04-27,11,local
305182,3146,2025-03-10,31,roaming
305183,3498,2025-03-28,27,local
305184,182,2023-04-19,20,international
305185,3058,2023-09-05,12,local
305186,2148,2025-02-18,40,local
305187,4722,2023-05-17,41,local
305188,4327,2025-02-09,7,international
305189,9639,2023-08-06,46,roaming
305190,5375,2023-08-13,33,international
305191,3150,2023-01-16,57,international
305192,1160,2024-12-07,33,international
305193,6726,2024-03-17,1,roaming
305194,418,2023-09-07,46,international
305195,1804,2024-10-26,18,roaming
305196,833,2024-10-31,14,local
305197,3812,2023-04-10,16,roaming
305198,3198,2024-01-26,48,local
305199,5829,2024-12-15,31,local
305200,11981,2025-02-17,4,roaming
305201,7384,2023-07-26,6,local
305202,5919,2025-05-07,44,roaming
305203,6764,2024-05-16,56,international
305204,11201,2023-06-29,60,local
305205,8239,2025-05-17,28,international
305206,8716,2023-05-16,26,local
305207,429,2025-03-17,7,roaming
305208,6171,2025-06-02,5,roaming
305209,928,2023-07-13,3,roaming
305210,3526,2024-06-20,29,roaming
305211,4498,2023-06-11,26,local
305212,11055,2023-10-17,1,roaming
305213,5806,2023-10-29,49,international
305214,5862,2024-01-17,5,international
305215,10850,2024-02-16,40,roaming
305216,3686,2023-06-10,12,roaming
305217,9477,2023-03-15,45,roaming
305218,1098,2023-06-16,33,roaming
305219,113,2024-09-15,5,roaming
305220,1385,2024-04-24,31,roaming
305221,471,2023-03-24,37,roaming
305222,8619,2023-07-11,54,international
305223,7587,2024-10-23,51,local
305224,7481,2024-08-27,22,international
305225,8132,2024-06-15,22,roaming
305226,9192,2024-03-24,53,international
305227,7158,2023-05-06,10,local
305228,11653,2024-04-06,32,roaming
305229,4635,2025-01-14,17,international
305230,1776,2023-12-20,54,international
305231,5898,2024-04-05,19,local
305232,7886,2023-12-10,56,roaming
305233,8650,2023-07-08,19,roaming
305234,1224,2023-08-09,10,roaming
305235,1908,2024-06-01,1,local
305236,2965,2024-09-22,44,international
305237,5764,2024-05-29,18,roaming
305238,4501,2023-11-21,29,local
305239,5321,2023-06-20,25,international
305240,572,2025-04-01,29,local
305241,11436,2025-01-07,20,roaming
305242,9355,2023-03-27,13,local
305243,681,2023-09-29,28,roaming
305244,6089,2023-05-27,32,international
305245,908,2025-01-15,17,international
305246,7075,2023-09-15,21,international
305247,3458,2023-03-10,41,local
305248,9421,2023-02-27,16,roaming
305249,2892,2024-03-08,21,local
305250,2509,2025-02-13,38,international
305251,7388,2023-07-09,37,roaming
305252,2153,2024-02-20,50,local
305253,3197,2024-04-05,3,roaming
305254,549,2024-09-05,23,local
305255,1138,2023-08-12,53,roaming
305256,9940,2025-06-03,53,local
305257,11128,2025-04-07,12,local
305258,2558,2024-03-26,47,international
305259,1620,2023-12-26,36,international
305260,2479,2023-12-22,45,local
305261,1427,2024-07-08,49,international
305262,11354,2023-10-31,60,local
305263,2579,2023-09-02,8,roaming
305264,5380,2024-06-03,14,local
305265,11445,2025-02-13,14,local
305266,10209,2024-05-09,23,international
305267,431,2023-07-24,19,local
305268,10208,2024-03-29,55,local
305269,11950,2025-06-01,35,local
305270,4387,2025-04-26,35,international
305271,5056,2023-08-23,26,local
305272,10461,2025-03-04,29,roaming
305273,4370,2024-06-17,55,roaming
305274,1739,2024-07-28,30,local
305275,1901,2024-05-05,47,roaming
305276,5150,2023-05-19,38,international
305277,7080,2023-10-25,11,roaming
305278,4148,2024-11-01,56,international
305279,9011,2023-11-21,8,roaming
305280,2508,2024-02-17,5,international
305281,11311,2024-11-12,50,international
305282,11243,2024-07-06,53,international
305283,9835,2023-06-02,29,roaming
305284,11659,2023-10-18,11,roaming
305285,10028,2023-02-21,54,roaming
305286,870,2023-08-18,40,local
305287,6428,2023-05-05,3,local
305288,8387,2023-03-25,7,local
305289,1663,2024-05-16,3,international
305290,335,2023-10-24,46,international
305291,8916,2024-11-02,43,international
305292,3772,2024-05-02,20,roaming
305293,808,2024-01-18,9,local
305294,11888,2024-12-04,30,roaming
305295,62,2023-05-12,3,international
305296,3965,2024-08-01,55,international
305297,921,2024-10-05,6,international
305298,11124,2023-08-21,8,international
305299,2125,2024-08-15,21,roaming
305300,1072,2023-02-23,54,international
305301,7844,2023-04-25,38,international
305302,10758,2024-05-22,28,international
305303,4198,2023-03-09,44,international
305304,6304,2025-04-28,4,international
305305,4367,2024-07-15,22,roaming
305306,11138,2025-04-19,48,roaming
305307,8864,2024-10-30,19,roaming
305308,5113,2023-09-30,43,local
305309,4701,2023-12-16,4,international
305310,10103,2025-02-03,33,roaming
305311,6620,2023-10-26,55,international
305312,3640,2024-05-29,28,roaming
305313,4800,2023-11-20,7,local
305314,6831,2023-12-04,57,local
305315,8085,2024-03-01,27,international
305316,3890,2023-04-22,22,international
305317,2818,2023-11-20,54,international
305318,1505,2024-12-12,30,roaming
305319,3487,2023-07-06,6,local
305320,2480,2024-01-24,35,local
305321,9057,2024-02-27,34,international
305322,392,2025-05-17,26,local
305323,4887,2023-11-30,34,roaming
305324,5586,2024-03-02,48,roaming
305325,9665,2024-05-18,59,international
305326,1039,2023-01-02,19,international
305327,10695,2024-01-21,33,roaming
305328,9087,2023-07-07,28,roaming
305329,3871,2023-11-06,12,international
305330,2995,2023-07-30,24,roaming
305331,3028,2024-06-27,56,roaming
305332,10464,2024-04-30,1,local
305333,5438,2023-05-19,23,local
305334,3436,2024-02-08,12,international
305335,2883,2023-12-02,35,international
305336,1924,2024-06-02,12,local
305337,1068,2024-10-04,17,local
305338,11619,2024-07-15,18,roaming
305339,8217,2024-04-23,17,local
305340,6765,2023-04-27,23,roaming
305341,5106,2024-04-23,8,local
305342,1124,2025-02-25,47,international
305343,2057,2024-04-28,24,international
305344,10333,2023-07-16,16,roaming
305345,3016,2023-02-03,2,international
305346,1560,2023-04-26,56,roaming
305347,11073,2024-09-19,51,local
305348,7123,2024-07-20,40,international
305349,2548,2024-09-20,45,roaming
305350,7694,2025-03-07,19,roaming
305351,161,2023-06-22,56,roaming
305352,3182,2023-08-25,41,international
305353,2622,2023-09-03,21,roaming
305354,10322,2023-09-17,44,international
305355,9790,2024-03-19,16,roaming
305356,3515,2024-11-12,42,roaming
305357,5047,2024-02-05,4,international
305358,4726,2024-08-20,5,international
305359,10008,2024-06-18,55,local
305360,5191,2023-12-01,21,international
305361,1670,2023-07-18,51,roaming
305362,7021,2025-02-09,45,local
305363,10993,2023-11-15,31,roaming
305364,5298,2025-02-22,8,roaming
305365,111,2023-10-25,12,international
305366,2247,2023-11-25,36,international
305367,6446,2024-01-19,34,roaming
305368,9522,2023-08-03,13,local
305369,5552,2024-05-03,6,international
305370,7091,2024-07-14,51,roaming
