usage_id,customer_id,usage_date,data_used_mb
402741,8512,2023-02-28,1001
402742,9784,2024-10-15,2591
402743,1268,2024-03-03,3217
402744,7404,2024-05-07,1459
402745,692,2024-01-19,4891
402746,3194,2025-06-01,4290
402747,401,2023-05-16,314
402748,7834,2024-01-31,817
402749,5144,2024-01-20,871
402750,1392,2025-06-08,3949
402751,6214,2023-12-21,2148
402752,7041,2023-08-02,159
402753,4389,2023-11-01,4149
402754,10520,2023-07-14,4621
402755,4539,2024-05-24,245
402756,1128,2023-04-19,2862
402757,4237,2024-06-16,4855
402758,367,2024-10-15,4418
402759,10441,2024-07-21,880
402760,5454,2023-12-10,3723
402761,9005,2023-03-02,544
402762,3101,2023-07-18,2551
402763,2444,2024-06-23,292
402764,4908,2024-03-19,3098
402765,11492,2024-07-23,3179
402766,4370,2025-02-21,230
402767,9910,2023-09-22,561
402768,5160,2023-06-25,1574
402769,11242,2023-06-01,2447
402770,6478,2024-12-22,1553
402771,8740,2024-06-14,3494
402772,11691,2023-05-21,2737
402773,2882,2024-02-11,3932
402774,5648,2023-07-30,2596
402775,10383,2024-11-03,528
402776,11786,2024-05-28,3275
402777,549,2023-03-16,2094
402778,7980,2023-11-01,1408
402779,9206,2024-03-30,475
402780,1495,2023-04-04,4364
402781,10210,2024-08-16,3753
402782,1778,2024-07-31,267
402783,7230,2023-04-09,4804
402784,7136,2024-08-13,835
402785,4530,2023-02-17,4635
402786,4281,2025-06-03,2080
402787,6384,2023-10-24,2830
402788,5261,2023-01-11,3736
402789,11645,2023-08-11,1353
402790,10163,2025-04-01,4322
402791,2018,2024-05-31,3721
402792,4839,2025-05-27,697
402793,7490,2023-08-08,1067
402794,2121,2024-04-17,2482
402795,3778,2024-08-10,4202
402796,1882,2025-04-05,395
402797,11822,2023-02-19,2606
402798,1017,2023-09-30,317
402799,10218,2024-05-05,1813
402800,1596,2023-02-22,601
402801,1541,2023-10-01,4560
402802,8526,2023-11-16,1398
402803,4231,2024-02-02,4829
402804,766,2023-03-19,1687
402805,1006,2023-07-31,1591
402806,3474,2023-11-24,1671
402807,4954,2023-04-02,1461
402808,767,2024-11-12,3979
402809,4144,2023-04-27,840
402810,3181,2025-04-07,1112
402811,8528,2023-09-30,1367
402812,11177,2025-01-04,4499
402813,11098,2024-03-03,2106
402814,2189,2023-02-25,75
402815,9595,2024-01-01,1074
402816,10237,2024-01-27,4998
402817,2211,2023-01-27,3349
402818,9506,2025-04-18,1170
402819,7703,2023-11-26,2006
402820,4252,2024-07-22,988
402821,3426,2025-01-22,2514
402822,185,2023-10-29,4232
402823,5365,2025-03-24,2223
402824,5989,2023-12-24,264
402825,11039,2023-06-14,3083
402826,7663,2023-03-12,3914
402827,6467,2025-01-21,259
402828,1554,2023-10-12,3136
402829,2399,2023-03-09,2513
402830,4778,2024-01-05,3122
402831,11393,2024-08-24,3403
402832,9604,2023-03-08,2800
402833,10311,2024-08-10,702
402834,4692,2024-11-18,69
402835,4949,2024-08-28,1572
402836,9197,2024-02-13,3873
402837,11198,2024-08-06,2801
402838,661,2023-03-04,3159
402839,2649,2023-12-30,2295
402840,5633,2023-05-19,2940
402841,3779,2023-03-08,1437
402842,1080,2024-07-08,1929
402843,1276,2024-08-15,3279
402844,4205,2023-07-23,1412
402845,7694,2024-07-15,4547
402846,11705,2023-03-28,1482
402847,8230,2023-04-07,3140
402848,9615,2025-01-28,548
402849,5023,2024-01-04,2473
402850,6137,2025-04-08,1437
402851,206,2024-06-19,4229
402852,1953,2024-07-19,2256
402853,6235,2024-12-10,3700
402854,11805,2023-10-31,2569
402855,9270,2025-04-29,4618
402856,5162,2024-09-10,4416
402857,4166,2023-05-07,91
402858,7841,2024-02-07,4577
402859,6680,2025-05-13,427
402860,8562,2024-09-06,3455
402861,8696,2023-03-01,3212
402862,6158,2024-11-14,3633
402863,6947,2024-10-30,1909
402864,2707,2023-02-11,3291
402865,6351,2023-11-19,4887
402866,5819,2025-03-05,3345
402867,9784,2025-02-22,144
402868,6172,2024-01-11,1368
402869,7875,2025-05-07,2798
402870,3685,2024-05-29,1816
402871,6200,2025-03-02,2024
402872,5174,2024-01-06,4770
402873,10106,2024-07-13,57
402874,6285,2024-12-15,3242
402875,11600,2024-11-12,4754
402876,7039,2024-10-07,4967
402877,3281,2024-01-21,797
402878,11805,2023-01-10,249
402879,1516,2024-04-24,614
402880,2050,2023-12-10,122
402881,6192,2024-01-22,91
402882,7966,2023-05-14,4162
402883,7815,2023-12-08,4136
402884,5759,2023-10-22,4565
402885,3623,2024-11-29,240
402886,5089,2023-09-19,1641
402887,9738,2024-03-02,2357
402888,11611,2023-03-22,2640
402889,1226,2025-02-02,2256
402890,2077,2023-12-04,3250
402891,2182,2023-04-18,4874
402892,797,2024-09-02,2060
402893,4720,2023-11-09,1265
402894,11817,2024-02-02,725
402895,7956,2025-02-08,2118
402896,11033,2025-04-20,2178
402897,2131,2024-07-27,4166
402898,2834,2024-05-18,3377
402899,11850,2024-11-02,639
402900,3975,2023-03-29,3768
402901,11395,2023-12-13,335
402902,10433,2024-08-28,105
402903,8775,2025-01-20,148
402904,214,2024-10-09,3316
402905,559,2023-01-15,2779
402906,589,2023-02-19,1569
402907,11394,2024-03-18,2100
402908,3354,2023-09-09,780
402909,3106,2023-07-09,1570
402910,5559,2023-12-12,3763
402911,303,2025-01-16,3194
402912,5826,2025-04-24,431
402913,9226,2025-06-17,2461
402914,10959,2023-01-07,2565
402915,10629,2024-06-24,2844
402916,5092,2024-05-18,1464
402917,10726,2024-11-07,3294
402918,5116,2023-10-19,4284
402919,11026,2023-08-21,4610
402920,3735,2023-02-21,1642
402921,3636,2024-02-05,811
402922,10641,2024-12-31,4958
402923,2848,2023-12-25,699
402924,9684,2023-04-11,4023
402925,5240,2025-06-07,3319
402926,4310,2024-11-24,1960
402927,10490,2023-04-16,3381
402928,2140,2024-09-18,2313
402929,8540,2023-06-30,1754
402930,8645,2024-11-08,1314
402931,4609,2025-03-10,1866
402932,451,2025-04-13,4502
402933,3661,2024-02-29,1880
402934,10054,2023-05-15,2375
402935,6357,2025-06-11,2507
402936,9358,2023-08-08,2051
402937,9997,2024-09-20,1844
402938,5095,2024-09-06,1361
402939,5450,2025-04-03,4452
402940,8300,2024-04-14,203
402941,1922,2023-09-21,62
402942,7594,2023-09-01,4631
402943,11509,2024-04-07,4246
402944,10707,2023-01-04,4795
402945,11964,2025-05-27,3658
402946,1214,2023-09-04,1030
402947,7396,2025-04-21,2255
402948,7953,2024-12-12,4678
402949,1219,2023-11-12,4294
402950,6362,2024-08-07,3573
402951,562,2023-01-24,3938
402952,1225,2024-08-22,2524
402953,6778,2023-04-12,3694
402954,3266,2023-06-08,3140
402955,10138,2024-07-20,3669
402956,9537,2024-02-15,3427
402957,10877,2024-12-03,2170
402958,9521,2023-04-26,1461
402959,6257,2024-10-07,473
402960,10908,2023-11-02,2126
402961,4007,2023-07-05,2867
402962,6890,2024-08-08,2221
402963,4804,2024-04-27,183
402964,2399,2024-06-11,4507
402965,7573,2023-12-30,4247
402966,53,2023-02-22,862
402967,4375,2023-11-13,3859
402968,7022,2023-06-18,1484
402969,4053,2024-07-01,972
402970,9460,2023-08-18,3873
402971,9852,2024-01-29,2980
402972,271,2025-04-19,4304
402973,4902,2024-12-08,4337
402974,954,2025-03-02,758
402975,10162,2024-06-13,2955
402976,8859,2025-02-16,2504
402977,4962,2024-09-16,309
402978,9970,2024-10-30,1965
402979,10661,2023-12-22,4841
402980,6394,2023-06-01,1340
402981,9142,2023-12-15,2426
402982,405,2024-03-23,3913
402983,8913,2023-06-02,3248
402984,10529,2023-08-06,3699
402985,3332,2024-10-29,2674
402986,3058,2024-03-28,1924
402987,10359,2023-10-19,1694
402988,3619,2023-10-10,4019
402989,10266,2024-12-26,1227
402990,6058,2024-01-16,3265
402991,10403,2023-02-07,2050
402992,130,2023-05-10,69
402993,8707,2023-01-14,2900
402994,6537,2024-06-22,347
402995,2227,2024-06-22,3068
402996,3364,2023-10-04,4069
402997,1803,2024-04-05,2233
402998,5002,2023-10-28,2380
402999,9972,2023-03-20,1435
403000,11210,2025-05-15,4179
403001,5890,2023-02-02,2386
403002,796,2025-06-06,3420
403003,11838,2023-04-02,4361
403004,8690,2023-03-03,2364
403005,7642,2023-05-05,3869
403006,10432,2024-06-22,3250
403007,2025,2024-01-03,3199
403008,3684,2024-12-29,2168
403009,4167,2023-06-07,2662
403010,11705,2023-10-07,252
403011,7102,2023-02-20,2144
403012,3919,2025-01-15,3946
403013,8753,2023-05-30,1353
403014,1741,2025-04-08,3717
403015,10270,2023-04-01,3932
403016,2645,2023-04-30,4901
403017,3111,2023-02-22,3000
403018,9430,2023-01-10,3367
403019,7274,2023-12-26,4710
403020,10979,2024-10-12,1205
403021,5627,2024-10-16,3265
403022,7102,2024-03-25,1741
403023,4725,2025-05-30,4786
403024,11397,2023-01-16,4981
403025,11643,2025-02-14,453
403026,308,2023-10-12,3674
403027,8109,2024-08-26,2428
403028,11330,2024-11-04,562
403029,6465,2024-11-10,4900
403030,11447,2024-01-28,3997
403031,6754,2024-04-09,4454
403032,1974,2024-04-30,3577
403033,7478,2023-09-17,3749
403034,6956,2025-02-25,3644
403035,11067,2024-09-29,3927
403036,7073,2025-03-17,4191
403037,1714,2024-10-05,2569
403038,11497,2023-07-15,3274
403039,7414,2023-09-05,3582
403040,4020,2023-07-18,1922
403041,3886,2023-10-21,682
403042,8852,2024-07-30,1563
403043,391,2024-09-13,650
403044,4839,2025-01-14,2460
403045,8946,2024-10-22,4985
403046,6333,2024-01-18,4833
403047,8611,2024-12-16,4026
403048,1865,2023-04-06,4214
403049,4872,2023-02-25,56
403050,372,2023-05-09,3675
403051,5175,2023-11-12,861
403052,10852,2025-06-18,4494
403053,8108,2023-08-11,328
403054,8758,2023-12-08,3080
403055,10412,2024-10-09,4627
403056,4201,2025-04-30,3536
403057,10617,2024-01-05,1425
403058,8477,2024-01-30,3015
403059,1719,2023-12-03,4655
403060,4696,2025-06-01,1042
403061,9340,2023-11-17,2788
403062,1071,2025-02-19,3035
403063,11621,2023-04-12,3849
403064,2182,2023-01-01,708
403065,3314,2023-11-28,1985
403066,783,2024-07-17,544
403067,11753,2024-04-02,829
403068,4063,2023-04-16,2036
403069,180,2025-04-30,4717
403070,4603,2024-03-12,1406
403071,6639,2024-09-11,3543
403072,2610,2023-01-21,1012
403073,2170,2023-01-11,1164
403074,8730,2025-04-15,1302
403075,5850,2023-01-28,980
403076,5559,2024-11-27,68
403077,5121,2023-12-12,4995
403078,10075,2025-01-18,3170
403079,9558,2024-04-06,1740
403080,7758,2025-03-07,2463
403081,2335,2023-01-05,3311
403082,7437,2024-12-31,1916
403083,5846,2023-03-27,1216
403084,11060,2024-04-14,3455
403085,11413,2023-03-30,1497
403086,8268,2024-03-01,1952
403087,5292,2023-03-09,3452
403088,10740,2023-04-24,2447
403089,11381,2023-02-23,2965
403090,5776,2024-02-24,4271
403091,4699,2025-01-07,1445
403092,9273,2024-01-24,1561
403093,8487,2025-05-03,2026
403094,5240,2025-06-17,2916
403095,5934,2024-01-14,2785
403096,4067,2024-01-18,2938
403097,3259,2024-08-18,3354
403098,9690,2024-11-26,3767
403099,8143,2023-06-15,2091
403100,2719,2025-03-22,3230
403101,4857,2023-03-25,4449
403102,10990,2023-03-21,4247
403103,3088,2025-03-22,2248
403104,10645,2024-03-24,363
403105,437,2023-05-09,2710
403106,3197,2024-08-24,2134
403107,10617,2024-03-17,4590
403108,11208,2025-01-14,3079
403109,10704,2024-08-07,3503
403110,805,2025-01-09,4462
403111,10148,2025-06-18,2691
403112,3110,2024-06-28,3652
403113,7225,2023-06-23,1158
403114,5100,2023-06-28,4499
403115,8547,2025-02-03,2515
403116,473,2024-05-01,550
403117,8239,2023-01-27,1070
403118,6194,2023-09-18,4258
403119,7844,2024-10-19,3224
403120,1599,2023-12-22,412
403121,7263,2023-06-06,3101
403122,8251,2025-06-01,4097
403123,7847,2023-10-31,73
403124,4666,2024-12-28,1813
403125,9654,2025-01-21,3510
403126,9177,2023-10-10,3832
403127,912,2023-08-11,795
403128,1462,2024-06-23,879
403129,3764,2023-01-10,913
403130,9020,2023-10-08,2934
403131,1153,2023-10-08,1797
403132,103,2024-11-10,4838
403133,1113,2023-06-19,4390
403134,6580,2024-09-17,1402
403135,8455,2024-05-06,3245
403136,10836,2025-02-09,1030
403137,4177,2024-01-12,1923
403138,5500,2024-09-07,443
403139,5903,2025-05-30,2796
403140,11167,2023-02-26,2307
403141,2406,2023-10-13,3260
403142,1312,2024-05-14,4594
403143,11194,2024-06-13,1365
403144,6639,2024-11-07,3367
403145,623,2023-06-28,3235
403146,10131,2025-04-27,3847
403147,6475,2023-08-18,3543
403148,11985,2025-01-18,3370
403149,7581,2023-06-09,1689
403150,7844,2023-09-26,3798
403151,8482,2023-10-09,1621
403152,2301,2024-04-27,1211
403153,6503,2024-05-25,171
403154,1856,2024-01-08,4236
403155,9242,2023-01-04,1411
403156,97,2025-01-10,1006
403157,3205,2024-10-22,3430
403158,5475,2023-10-31,4477
403159,8614,2023-07-15,2995
403160,9717,2023-03-10,2849
403161,9463,2024-11-01,3395
403162,4008,2023-02-15,4359
403163,9584,2023-12-02,3634
403164,11707,2024-07-20,3848
403165,1077,2023-08-06,3038
403166,10897,2024-10-24,323
403167,5391,2023-12-02,1448
403168,249,2024-05-08,310
403169,3319,2023-01-21,237
403170,10836,2025-05-09,2913
403171,4584,2024-07-14,1787
403172,11458,2023-02-15,2031
403173,11421,2023-02-22,2769
403174,2318,2024-10-29,1589
403175,2558,2024-01-29,1697
403176,5873,2024-02-12,2441
403177,4973,2023-09-02,1622
403178,6599,2024-05-16,965
403179,1007,2025-06-16,900
403180,9906,2025-02-18,2894
403181,11237,2023-03-22,2472
403182,1231,2024-07-13,2341
403183,8558,2023-04-03,1320
403184,4482,2023-08-30,695
403185,2168,2024-04-06,2722
403186,11849,2024-01-09,3775
403187,6022,2024-02-13,3647
403188,11378,2024-12-23,4826
403189,3948,2025-05-12,3665
403190,11303,2024-05-09,477
403191,6536,2024-11-04,3289
403192,7051,2023-04-14,1465
403193,10198,2024-07-16,3686
403194,9373,2024-11-09,4607
403195,7183,2025-01-08,4697
403196,9801,2023-09-25,1655
403197,3574,2024-07-05,3006
403198,4202,2024-01-01,4765
403199,11360,2024-10-08,2715
403200,5354,2025-01-03,3860
403201,9765,2024-03-11,2850
403202,10470,2025-05-01,626
403203,4838,2024-08-01,2428
403204,11538,2025-01-02,3622
403205,8723,2023-02-08,780
403206,176,2023-09-28,3578
403207,7330,2023-11-10,3064
403208,7661,2024-05-24,684
403209,9871,2025-03-11,1069
403210,10662,2024-08-19,1856
403211,3449,2024-05-28,1709
403212,1064,2024-11-13,4407
403213,3889,2023-10-21,4328
403214,8713,2023-10-26,4570
403215,6220,2024-02-02,1948
403216,10461,2025-04-06,4342
403217,9210,2024-06-15,627
403218,5228,2023-01-05,1721
403219,7440,2025-02-21,4471
403220,5441,2025-01-20,4544
403221,5268,2024-05-11,1967
403222,8669,2025-04-17,2233
403223,6061,2023-10-27,1778
403224,1654,2023-02-24,3033
403225,6938,2024-03-23,3415
403226,2607,2023-11-08,1254
403227,2308,2024-04-17,2219
403228,1107,2025-05-05,4055
403229,6547,2024-12-07,1531
403230,455,2025-02-20,4494
403231,1089,2024-07-30,1384
403232,375,2024-11-19,2652
403233,8146,2024-06-07,3018
403234,5018,2023-05-27,1448
403235,2119,2023-10-21,1487
403236,5834,2023-01-23,703
403237,10669,2023-08-16,2547
403238,10164,2024-06-30,3963
403239,6667,2024-12-07,1790
403240,2595,2023-05-22,4490
403241,6215,2025-03-10,2841
403242,2072,2023-02-10,2575
403243,1900,2023-09-06,4477
403244,8169,2025-04-29,3684
403245,9502,2025-03-12,2775
403246,822,2023-09-13,121
403247,5306,2024-10-27,1011
403248,392,2023-11-22,361
403249,9673,2023-11-14,4676
403250,7908,2024-03-26,1314
403251,6135,2023-11-07,499
403252,2349,2025-01-09,4878
403253,9993,2024-07-05,1429
403254,10110,2023-09-04,4292
403255,11205,2023-06-24,2055
403256,2769,2023-02-08,2390
403257,1851,2023-10-17,2847
403258,9976,2023-04-11,227
403259,2256,2025-03-12,3725
403260,4315,2024-07-05,4004
403261,6035,2023-05-10,2580
403262,3426,2024-03-05,827
403263,6178,2024-09-19,3183
403264,7113,2023-05-10,4415
403265,10137,2025-06-17,261
403266,6674,2024-08-31,3582
403267,8236,2025-05-21,1943
403268,1389,2023-09-08,268
403269,10807,2024-08-21,4757
403270,8585,2024-03-28,4428
403271,6795,2025-04-30,1162
403272,11507,2024-04-01,4936
403273,2127,2023-06-11,562
403274,3122,2023-02-01,642
403275,7739,2023-07-01,1808
403276,7733,2024-10-22,1981
403277,10014,2023-10-09,1919
403278,4745,2024-10-06,1415
403279,1696,2025-01-17,1402
403280,1001,2024-03-12,1341
403281,10480,2023-11-23,2926
403282,2875,2024-06-02,217
403283,1709,2025-03-10,4548
403284,3016,2023-05-11,3798
403285,1333,2024-12-17,555
403286,9572,2024-12-13,240
403287,5184,2025-01-29,2815
403288,11507,2023-10-01,2373
403289,10934,2025-03-13,4871
403290,2000,2023-09-30,951
403291,3076,2024-12-19,3935
403292,9218,2024-06-14,1899
403293,7499,2023-11-12,1144
403294,7473,2024-09-30,946
403295,5389,2023-08-15,1857
403296,5234,2023-09-09,548
403297,3523,2023-08-09,2188
403298,9992,2024-08-15,3529
403299,7137,2023-01-18,4501
403300,7983,2024-01-14,3326
403301,6369,2024-11-29,1514
403302,5477,2023-12-26,3589
403303,1076,2024-06-11,164
403304,2219,2023-04-16,2698
403305,9039,2025-03-26,1947
403306,9953,2023-03-04,2231
403307,5171,2025-02-16,4928
403308,11693,2024-09-10,1315
403309,11962,2024-05-03,4181
403310,10074,2023-09-11,4478
403311,3358,2023-05-05,3341
403312,152,2023-06-24,2405
403313,4336,2024-06-26,4026
403314,4500,2023-03-31,675
403315,1063,2024-02-22,4061
403316,9599,2024-12-17,3284
403317,5816,2023-06-22,2563
403318,3315,2024-12-17,1564
403319,6155,2023-11-26,2231
403320,11479,2025-01-26,1775
403321,4739,2025-03-30,3467
403322,7185,2023-11-11,288
403323,1337,2023-08-07,2300
403324,2825,2024-07-29,4121
403325,2829,2025-01-06,1511
403326,1754,2023-07-09,1450
403327,6873,2023-03-09,858
403328,2169,2023-09-11,4197
403329,4429,2024-11-23,3780
403330,6861,2024-09-19,4922
403331,11259,2024-08-28,282
403332,1303,2023-08-16,4035
403333,4160,2024-04-05,4807
403334,4041,2023-06-27,2220
403335,3393,2025-05-15,2734
403336,2850,2024-12-19,1936
403337,10830,2023-10-10,4500
403338,6523,2023-07-09,3875
403339,7982,2023-07-15,2321
403340,7358,2025-03-19,2439
403341,9682,2025-02-07,1403
403342,8511,2024-01-07,69
403343,6809,2023-07-31,3562
403344,160,2025-04-22,3177
403345,8598,2025-06-11,2003
403346,9175,2023-06-20,485
403347,5417,2025-05-27,1803
403348,2982,2023-05-31,3620
403349,5850,2025-03-11,3736
403350,7973,2024-02-18,124
403351,7735,2024-08-04,3592
403352,4249,2025-03-04,4405
403353,7245,2023-07-22,1674
403354,4958,2024-09-07,1406
403355,9819,2023-04-09,1875
403356,8348,2024-09-20,2484
403357,1276,2024-07-30,4799
403358,4379,2023-06-06,4623
403359,8633,2024-05-22,292
403360,2578,2024-12-08,3540
403361,8211,2024-02-15,2854
403362,5904,2024-05-17,376
403363,10072,2025-06-14,835
403364,7906,2023-10-24,570
403365,10484,2024-09-14,3161
403366,1084,2023-10-24,498
403367,4166,2024-01-06,385
403368,4070,2024-06-15,3768
403369,2594,2023-10-30,3783
403370,5756,2023-10-29,4375
403371,8459,2024-09-22,1458
403372,11396,2023-01-29,3203
403373,1847,2025-03-22,1295
403374,11360,2024-01-16,1869
403375,2442,2023-10-29,497
403376,7396,2023-11-16,1736
403377,6443,2023-03-28,2716
403378,8294,2023-10-24,3055
403379,6953,2023-11-12,3530
403380,3500,2025-03-28,3899
403381,1332,2025-01-13,4029
403382,2403,2024-01-29,3652
403383,8722,2024-06-21,4109
403384,532,2024-02-23,3774
403385,952,2025-02-28,4075
403386,59,2023-08-23,1953
403387,849,2024-03-14,3561
403388,2557,2025-02-02,3788
403389,4263,2024-10-04,4102
403390,6808,2024-06-17,2925
403391,7826,2023-10-28,734
403392,10571,2023-04-30,240
403393,11855,2025-02-19,1357
403394,490,2024-07-22,3194
403395,1392,2023-07-28,4359
403396,3903,2023-08-03,2058
403397,9361,2023-11-29,3661
403398,10864,2024-06-20,1482
403399,6126,2023-02-04,1729
403400,989,2023-07-14,1950
403401,7414,2025-05-22,1374
403402,6030,2024-05-14,4643
403403,11908,2025-06-07,2466
403404,499,2024-08-11,186
403405,2353,2024-02-05,1889
403406,8968,2024-10-11,175
403407,114,2023-05-05,753
403408,3884,2024-05-08,502
403409,9176,2023-02-11,4069
403410,9451,2024-10-09,4299
403411,1161,2024-08-10,229
